Name,Country,lat,lng,Average_Score,Num_of_Reviews,total_stay_duration,business_trips,couples_stay,pet_stay,family_with_older_stays,family_with_younger_stays,solo_stays,group_stays,resident_stays,positive_minus_negative_word_count,Complains_Breakfast,Complains_Price,Positives_Clean,Positives_Location,Avg_Stay_Duration,Businesses_100m,Businesses_1km,Businesses_5km
Austria Trend Hotel Park Royal Palace Vienna, Austria ,48.191339,16.3165873,8.8,440,1098,0.211363636363636,0.411363636363636,0.0136363636363636,0.0545454545454545,0.231818181818182,0.184090909090909,0.106818181818182,0.0409090909090909,538,0.111363636363636,0.109090909090909,0.245454545454545,0.175,2.49545454545455,3,234,5800
Austria Trend Hotel Rathauspark Wien, Austria ,48.2133054,16.3567884,8.5,330,860,0.121212121212121,0.366666666666667,0.00303030303030303,0.0454545454545455,0.296969696969697,0.139393939393939,0.145454545454545,0.0151515151515152,-110,0.0727272727272727,0.0272727272727273,0.175757575757576,0.475757575757576,2.60606060606061,14,2000,10300
Austria Trend Hotel Savoyen Vienna, Austria ,48.1950444,16.3844751,8.9,713,1923,0.196353436185133,0.502103786816269,0.0112201963534362,0.0532959326788219,0.120617110799439,0.194950911640954,0.126227208976157,0.0308555399719495,4508,0.137447405329593,0.0701262272089762,0.228611500701262,0.280504908835905,2.69705469845722,2,646,9400
Austria Trend Parkhotel Sch nbrunn Wien, Austria ,48.1866506,16.3023375,8.6,429,1082,0.144522144522145,0.510489510489511,0.00466200466200466,0.034965034965035,0.13986013986014,0.181818181818182,0.123543123543124,0.0466200466200466,387,0.128205128205128,0.0652680652680653,0.130536130536131,0.319347319347319,2.52214452214452,12,203,3300
Auteuil Tour Eiffel, France ,48.8506499,2.2750873,7.5,196,540,0.13265306122449,0.454081632653061,0.00510204081632653,0.107142857142857,0.127551020408163,0.163265306122449,0.147959183673469,0.0255102040816327,-740,0.076530612244898,0.0204081632653061,0.153061224489796,0.357142857142857,2.75510204081633,10,717,11400
Avenida Palace, Spain ,41.3891168,2.1671986,8.4,807,2665,0.0545229244114002,0.553903345724907,0.00371747211895911,0.0656753407682776,0.144981412639405,0.107806691449814,0.12639405204461,0.0198265179677819,-863,0.080545229244114,0.0173482032218092,0.0954151177199504,0.600991325898389,3.30235439900867,41,4300,14000
Avo Hotel, United Kingdom ,51.5460628,-0.0700817,8.1,166,263,0.240963855421687,0.518072289156627,0,0.0240963855421687,0.0120481927710843,0.397590361445783,0.0481927710843374,0.783132530120482,604,0.072289156626506,0.0120481927710843,0.253012048192771,0.186746987951807,1.58433734939759,8,593,11400
Axel Hotel Barcelona Urban Spa Adults Only, Spain ,41.3873478,2.1603987,8,602,1848,0.10797342192691,0.453488372093023,0.00332225913621262,0.0116279069767442,0.00830564784053156,0.335548172757475,0.186046511627907,0.0299003322259136,-3095,0.101328903654485,0.0249169435215947,0.114617940199336,0.382059800664452,3.06976744186047,57,3700,14000
Ayre Hotel Caspe, Spain ,41.3961021,2.1794688,8.5,595,2016,0.0840336134453782,0.598319327731092,0.00168067226890756,0.0369747899159664,0.0739495798319328,0.159663865546218,0.119327731092437,0.0252100840336134,2622,0.0974789915966387,0.0252100840336134,0.273949579831933,0.339495798319328,3.38823529411765,14,2100,13600
Ayre Hotel Gran V a, Spain ,41.3732462,2.1474351,8.8,797,2421,0.10288582183187,0.606022584692597,0.00125470514429109,0.0263488080301129,0.0803011292346299,0.155583437892095,0.129234629861982,0.0489335006273526,6651,0.0664993726474278,0.0213299874529486,0.21831869510665,0.473023839397742,3.03764115432873,9,877,13300
Ayre Hotel Rosell n, Spain ,41.4047382,2.1727127,8.7,519,1540,0.0597302504816956,0.616570327552986,0,0.0346820809248555,0.0597302504816956,0.109826589595376,0.177263969171484,0.0134874759152216,3664,0.0481695568400771,0.0173410404624277,0.154142581888247,0.425818882466281,2.96724470134875,30,1400,13900
AZIMUT Hotel Vienna, Austria ,48.1834787,16.3762765,8.2,166,354,0.162650602409639,0.451807228915663,0,0.0481927710843374,0.0481927710843374,0.216867469879518,0.216867469879518,0.0120481927710843,-106,0.108433734939759,0.0301204819277108,0.204819277108434,0.469879518072289,2.13253012048193,14,411,9700
B Montmartre, France ,48.883631,2.3257643,9.2,90,238,0.0888888888888889,0.488888888888889,0.0111111111111111,0.0555555555555556,0.166666666666667,0.177777777777778,0.111111111111111,0.0222222222222222,1500,0.0666666666666667,0.0111111111111111,0.122222222222222,0.311111111111111,2.64444444444444,41,2600,29100
Baglioni Hotel Carlton The Leading Hotels of the World, Italy ,45.4691663,9.1984454,8.8,153,316,0.209150326797386,0.594771241830065,0.0261437908496732,0.0392156862745098,0.143790849673203,0.130718954248366,0.0849673202614379,0.0196078431372549,280,0.124183006535948,0.0457516339869281,0.0522875816993464,0.490196078431373,2.06535947712418,19,1500,10600
Baglioni Hotel London The Leading Hotels of the World, United Kingdom ,51.5017224,-0.1846243,9,114,277,0.228070175438596,0.614035087719298,0.0087719298245614,0.0350877192982456,0.043859649122807,0.201754385964912,0.105263157894737,0.491228070175439,221,0.12280701754386,0.0701754385964912,0.0614035087719298,0.201754385964912,2.42982456140351,6,1100,13000
Balmoral Champs Elys es, France ,48.8759855,2.293938,8.7,114,298,0.12280701754386,0.37719298245614,0.0087719298245614,0.0614035087719298,0.236842105263158,0.157894736842105,0.157894736842105,0.0350877192982456,1473,0.087719298245614,0.0175438596491228,0.149122807017544,0.535087719298246,2.6140350877193,46,1700,17900
Banke H tel, France ,48.8735736,2.335965,8.4,159,439,0.232704402515723,0.49685534591195,0,0.050314465408805,0.0817610062893082,0.238993710691824,0.132075471698113,0.0125786163522013,-166,0.0817610062893082,0.0566037735849057,0.10062893081761,0.377358490566038,2.76100628930818,36,4900,30200
Banks Mansion All Inclusive Hotel, Netherland ,52.3653868,4.8931979,9.2,353,1026,0.0623229461756374,0.623229461756374,0,0.0424929178470255,0.0623229461756374,0.11614730878187,0.152974504249292,0,5228,0.0368271954674221,0.0113314447592068,0.0538243626062323,0.351274787535411,2.90651558073654,50,3900,9600
Barcel Milan, Italy ,45.51152,9.1241306,8.1,233,514,0.257510729613734,0.360515021459227,0.00858369098712446,0.0600858369098712,0.175965665236052,0.214592274678112,0.188841201716738,0.0772532188841202,-3549,0.0858369098712446,0.0515021459227468,0.137339055793991,0.0515021459227468,2.20600858369099,1,35,2600
Barcel Raval, Spain ,41.3790126,2.1696339,8.4,552,1871,0.052536231884058,0.557971014492754,0.0036231884057971,0.0688405797101449,0.101449275362319,0.0670289855072464,0.202898550724638,0.0126811594202899,-874,0.0778985507246377,0.0326086956521739,0.108695652173913,0.322463768115942,3.38949275362319,49,3600,13800
Barcel Sants, Spain ,41.3798964,2.1412433,8.6,836,2071,0.110047846889952,0.52511961722488,0.00239234449760766,0.0406698564593301,0.135167464114833,0.191387559808612,0.100478468899522,0.0466507177033493,3340,0.0753588516746412,0.0514354066985646,0.184210526315789,0.37200956937799,2.47727272727273,15,1200,12900
Barcelona Hotel Colonial, Spain ,41.3822909,2.1807447,7.8,54,148,0.148148148148148,0.444444444444444,0.0185185185185185,0.111111111111111,0.0555555555555556,0.240740740740741,0.148148148148148,0,-298,0.203703703703704,0.037037037037037,0.148148148148148,0.574074074074074,2.74074074074074,63,2900,13400
Barcelona Princess, Spain ,41.4109715,2.2186535,8.3,897,2839,0.149386845039019,0.516164994425864,0.00111482720178372,0.0490523968784838,0.114827201783724,0.15273132664437,0.164994425863991,0.012263099219621,-824,0.0657748049052397,0.032329988851728,0.123745819397993,0.228539576365663,3.16499442586399,10,153,5000
Bassano, France ,48.8690596,2.2971078,8.3,100,239,0.26,0.36,0,0.05,0.2,0.27,0.11,0.04,-619,0.11,0.03,0.16,0.42,2.39,29,1900,19500
Batty Langley s, United Kingdom ,51.5208575,-0.0779503,9.4,345,576,0.243478260869565,0.678260869565217,0,0.0231884057971014,0.0202898550724638,0.228985507246377,0.0492753623188406,0.71304347826087,5153,0.0869565217391304,0.0260869565217391,0.0405797101449275,0.231884057971014,1.6695652173913,25,2300,13400
Bcn Urban Hotels Gran Rosellon, Spain ,41.4226648,2.1464261,8.5,398,1332,0.133165829145729,0.580402010050251,0.00251256281407035,0.042713567839196,0.0628140703517588,0.185929648241206,0.115577889447236,0.0477386934673367,67,0.0703517587939698,0.0125628140703518,0.271356783919598,0.424623115577889,3.34673366834171,0,97,13300
Belfast, France ,48.8756435,2.2938788,7.7,86,242,0.290697674418605,0.255813953488372,0,0.0697674418604651,0.174418604651163,0.302325581395349,0.174418604651163,0.0116279069767442,658,0.0813953488372093,0.0116279069767442,0.162790697674419,0.616279069767442,2.81395348837209,40,1700,17900
Bentley London, United Kingdom ,51.4928147,-0.1841753,8.4,198,480,0.181818181818182,0.595959595959596,0,0.0303030303030303,0.0707070707070707,0.227272727272727,0.0707070707070707,0.52020202020202,-1157,0.106060606060606,0.0303030303030303,0.0606060606060606,0.196969696969697,2.42424242424242,4,849,13300
Bermondsey Square Hotel A Bespoke Hotel, United Kingdom ,51.4991134,-0.0790969,8.3,399,654,0.235588972431078,0.541353383458647,0.0150375939849624,0.0350877192982456,0.0325814536340852,0.328320802005013,0.0601503759398496,0.74937343358396,-455,0.130325814536341,0.0200501253132832,0.145363408521303,0.318295739348371,1.6390977443609,12,956,13600
Best Western Allegro Nation, France ,48.8430891,2.4049867,7.8,37,98,0.27027027027027,0.378378378378378,0,0.0540540540540541,0.243243243243243,0.297297297297297,0.027027027027027,0.135135135135135,-668,0.108108108108108,0.027027027027027,0.243243243243243,0.243243243243243,2.64864864864865,12,592,10500
Best Western Amiral Hotel, France ,48.8252307,2.3569005,7.5,119,335,0.260504201680672,0.369747899159664,0.0168067226890756,0.0504201680672269,0.142857142857143,0.369747899159664,0.0672268907563025,0.0504201680672269,-321,0.100840336134454,0.0420168067226891,0.134453781512605,0.235294117647059,2.81512605042017,13,922,28100
Best Western Antares Hotel Concorde, Italy ,45.502453,9.2218364,8.1,119,273,0.168067226890756,0.369747899159664,0,0.142857142857143,0.218487394957983,0.100840336134454,0.142857142857143,0.0504201680672269,-592,0.168067226890756,0.0168067226890756,0.168067226890756,0.151260504201681,2.29411764705882,10,215,8200
Best Western Atlantic Hotel, Italy ,45.4830211,9.2033246,8.5,306,599,0.166666666666667,0.464052287581699,0,0.065359477124183,0.15359477124183,0.215686274509804,0.0915032679738562,0.0359477124183007,1245,0.107843137254902,0.00980392156862745,0.156862745098039,0.42483660130719,1.95751633986928,29,1200,10400
Best Western Aulivia Op ra, France ,48.8730552,2.3540112,7.8,100,264,0.17,0.37,0,0.04,0.09,0.31,0.18,0.06,-108,0.11,0.02,0.28,0.25,2.64,66,3900,28800
Best Western Blue Tower Hotel, Netherland ,52.3793659,4.8457179,7.4,845,2170,0.072189349112426,0.377514792899408,0.00236686390532544,0.0544378698224852,0.131360946745562,0.106508875739645,0.311242603550296,0,-5695,0.072189349112426,0.029585798816568,0.211834319526627,0.117159763313609,2.56804733727811,9,185,5300
Best Western Bretagne Montparnasse, France ,48.8354314,2.321142,7.7,188,471,0.159574468085106,0.388297872340426,0.00531914893617021,0.0851063829787234,0.148936170212766,0.218085106382979,0.154255319148936,0.111702127659574,65,0.106382978723404,0.0106382978723404,0.175531914893617,0.292553191489362,2.50531914893617,31,1800,28500
Best Western Delphi Hotel, Netherland ,52.3504558,4.8770194,7.5,80,181,0.275,0.2625,0,0,0.0875,0.5125,0.1375,0,27,0.0625,0.025,0.1625,0.3125,2.2625,14,1000,9100
Best Western Ducs de Bourgogne, France ,48.8603483,2.3440535,7.7,142,392,0.169014084507042,0.52112676056338,0.00704225352112676,0.028169014084507,0.0845070422535211,0.267605633802817,0.0985915492957746,0.0422535211267606,-1226,0.112676056338028,0.028169014084507,0.0845070422535211,0.507042253521127,2.76056338028169,72,5400,30000
Best Western Hotel Ascot, Italy ,45.4580137,9.1913676,7.7,236,513,0.292372881355932,0.26271186440678,0,0.0466101694915254,0.114406779661017,0.415254237288136,0.161016949152542,0.0466101694915254,-817,0.122881355932203,0.038135593220339,0.135593220338983,0.372881355932203,2.17372881355932,22,1700,10800
Best Western Hotel Astoria, Italy ,45.4725167,9.1439198,7.7,37,101,0.216216216216216,0.351351351351351,0,0,0.0810810810810811,0.459459459459459,0.108108108108108,0.0540540540540541,311,0.162162162162162,0,0.297297297297297,0.189189189189189,2.72972972972973,11,351,6400
Best Western Hotel City, Italy ,45.4858877,9.2042827,8.4,173,413,0.184971098265896,0.341040462427746,0,0.069364161849711,0.144508670520231,0.260115606936416,0.184971098265896,0.0173410404624277,1143,0.0635838150289017,0.0289017341040462,0.161849710982659,0.479768786127168,2.38728323699422,29,1200,10400
Best Western Hotel Major, Italy ,45.4472099,9.2090967,8.1,73,171,0.342465753424658,0.356164383561644,0,0.0684931506849315,0.0821917808219178,0.383561643835616,0.10958904109589,0.0410958904109589,453,0.10958904109589,0,0.219178082191781,0.356164383561644,2.34246575342466,5,594,9500
Best Western Hotel Mirage, Italy ,45.4947129,9.1418864,8.5,83,191,0.204819277108434,0.253012048192771,0.0240963855421687,0.0481927710843374,0.240963855421687,0.289156626506024,0.168674698795181,0.0602409638554217,428,0.132530120481928,0.0120481927710843,0.253012048192771,0.168674698795181,2.30120481927711,4,136,5900
Best Western Hotel Montmartre Sacr Coeur, France ,48.888539,2.3498459,7.2,266,674,0.150375939849624,0.484962406015038,0.0037593984962406,0.0338345864661654,0.0789473684210526,0.225563909774436,0.172932330827068,0.0300751879699248,-1886,0.093984962406015,0.0037593984962406,0.18796992481203,0.157894736842105,2.53383458646617,14,1800,28800
Best Western Hotel Pension Arenberg Wien Zentrum, Austria ,48.2107358,16.382147,7.7,199,532,0.190954773869347,0.462311557788945,0,0.0301507537688442,0.0954773869346734,0.251256281407035,0.150753768844221,0.0100502512562814,-3744,0.110552763819095,0.0301507537688442,0.0904522613065327,0.422110552763819,2.67336683417085,28,1600,9700
Best Western Hotel St George, Italy ,45.4770906,9.2054208,8.1,273,694,0.216117216117216,0.373626373626374,0.00366300366300366,0.0842490842490843,0.161172161172161,0.212454212454212,0.168498168498169,0.0659340659340659,-331,0.175824175824176,0.00366300366300366,0.153846153846154,0.311355311355311,2.54212454212454,51,1400,10200
Best Western Le 18 Paris, France ,48.8966167,2.3434843,7.6,86,228,0.104651162790698,0.441860465116279,0,0.0465116279069767,0.13953488372093,0.302325581395349,0.0465116279069767,0.0697674418604651,-297,0.0465116279069767,0.0116279069767442,0.36046511627907,0.0348837209302326,2.65116279069767,15,1400,28800
Best Western Le Jardin de Cluny, France ,48.8497553,2.3467616,8.5,120,362,0.0583333333333333,0.666666666666667,0,0.0416666666666667,0.025,0.166666666666667,0.1,0.00833333333333333,722,0.1,0.05,0.225,0.666666666666667,3.01666666666667,47,4200,29700
Best Western Madison Hotel, Italy ,45.4881471,9.2016609,8.4,376,730,0.178191489361702,0.351063829787234,0,0.0904255319148936,0.101063829787234,0.276595744680851,0.172872340425532,0.0372340425531915,1316,0.178191489361702,0.00531914893617021,0.204787234042553,0.372340425531915,1.94148936170213,5,1000,10500
Best Western Maitrise Hotel Edgware Road, United Kingdom ,51.521148,-0.171346,6.6,220,412,0.372727272727273,0.409090909090909,0,0.0136363636363636,0.0454545454545455,0.413636363636364,0.109090909090909,0.754545454545455,-5562,0.190909090909091,0.00454545454545455,0.222727272727273,0.231818181818182,1.87272727272727,17,778,16800
BEST WESTERN Maitrise Hotel Maida Vale, United Kingdom ,51.5366053,-0.1919832,7.1,816,1546,0.229166666666667,0.464460784313726,0,0.0294117647058824,0.0649509803921569,0.302696078431373,0.133578431372549,0.713235294117647,-15070,0.136029411764706,0.00735294117647059,0.154411764705882,0.229166666666667,1.89460784313725,22,395,10100
Best Western Mercedes Arc de Triomphe, France ,48.8848292,2.3035189,7.8,58,147,0.258620689655172,0.396551724137931,0,0.103448275862069,0.0862068965517241,0.344827586206897,0.0689655172413793,0.0344827586206897,335,0.137931034482759,0.0517241379310345,0.137931034482759,0.482758620689655,2.53448275862069,19,1400,22500
Best Western Mornington Hotel Hyde Park, United Kingdom ,51.5119933,-0.1782794,8,824,1838,0.256067961165049,0.381067961165049,0,0.0194174757281553,0.0849514563106796,0.428398058252427,0.0764563106796116,0.487864077669903,-2823,0.0740291262135922,0.00849514563106796,0.192961165048544,0.378640776699029,2.23058252427184,19,729,15100
Best Western Nouvel Orl ans Montparnasse, France ,48.8309896,2.3297301,8.1,174,478,0.137931034482759,0.425287356321839,0,0.0804597701149425,0.206896551724138,0.172413793103448,0.109195402298851,0.0402298850574713,375,0.0689655172413793,0.0344827586206897,0.229885057471264,0.419540229885057,2.74712643678161,41,1400,29500
Best Western Op ra Batignolles, France ,48.8870573,2.3143297,7.6,101,293,0.158415841584158,0.564356435643564,0,0.0297029702970297,0.0891089108910891,0.217821782178218,0.099009900990099,0.0495049504950495,-323,0.0693069306930693,0.0396039603960396,0.138613861386139,0.118811881188119,2.9009900990099,16,1500,26600
Best Western Palm Hotel, United Kingdom ,51.5634756,-0.2042758,7.9,949,1703,0.172813487881981,0.460484720758693,0.0189673340358272,0.0790305584826133,0.108535300316122,0.177028451001054,0.168598524762908,0.822971548998946,-7180,0.0948366701791359,0.0273972602739726,0.224446786090622,0.128556375131718,1.79452054794521,1,203,7100
Best Western Paris Gare Saint Lazare, France ,48.8803752,2.319591,7.6,78,197,0.0769230769230769,0.602564102564103,0,0.0384615384615385,0.0384615384615385,0.205128205128205,0.0897435897435897,0.0384615384615385,-991,0.141025641025641,0.0384615384615385,0.205128205128205,0.346153846153846,2.52564102564103,19,2600,28200
Best Western Plus 61 Paris Nation Hotel, France ,48.8465653,2.4102405,7.7,74,238,0.216216216216216,0.378378378378378,0,0.0945945945945946,0.121621621621622,0.256756756756757,0.148648648648649,0.0405405405405405,62,0.108108108108108,0,0.324324324324324,0.135135135135135,3.21621621621622,4,624,8800
